Name,Price
PC Organics Organic Aged Red Wine Vinegar,$5.99
Paneriso Gluten-Free Herb & Garlic Croutons,$5.49
President's Choice Deluxe Mixed Nuts with Sea Salt,$23.99
"PC Organics Organic All-Purpose Flour, Unbleached",$9.99
"President's Choice Nutritional Yeast, Large Flake",$6.49
Bobs Red Mill Nutritional Yeast Large Flake,$8.99
Bobs Red Mill Baking Flour,$7.49
President's Choice Gluten Free All Purpose Flour,$6.49
PC Organics Organic Granulated Sugar,$6.49
PC Organics Organic Milled Flaxseed,$6.99
President's Choice Gluten Free Pancake Mix,$4.99
"PC Organics Dry Roasted Pumpkin Seeds, Salted",$4.49
Bobs Red Mill 1 To 1 Gluten Free  Baking Flour,$13.99
"Enjoy Life Chocolate Mega Chunks, Semi-Sweet",$6.99
Elan Organic Sunflower Seeds,$2.99
PC Organics Organic Jumbo Raisins Canister,$8.99
PC Organics Organic Coconut Sugar,$6.49
Krisda Semi Sweet Chocolate Chips,$9.49
Elan Organic Raw Brazil Nuts,$8.99
Bobs Red Mill All-Purpose Baking Flour Gluten Free,$7.49
PC Organics Organic Dried Mango,$9.49
President's Choice Fine Grind Almond Flour,$19.99
"PC Organics Organic Flour, Whole Wheat",$9.99
PC Organics Organic Whole Flaxseed,$6.99
Bobs Red Mill Baking Soda,$5.49
PC Organics Organic Cocoa Powder,$6.99
PC Organics Whole Raw Cashews 200 g,$6.49
PC Organics Raw Walnut Halves & Pieces,$6.99
Bobs Red Mill Textured Vegetable Protein,$6.49
Enjoy Life Regular Sized Dark Chocolate Morsels,$6.99
PC Organics Original Pancake Mix,$5.49
Bobs Red Mill Coconut Flour Organic,$8.99
PC Organics Organic Cinnamon Ground,$5.99
PC Organics Organic Ground Nutmeg,$5.49
Swerve Granular,$11.99
Simply Organic Organic Oregano Leaf,$6.49
Wholesome Sweeteners Organic Dark Brown Sugar,$7.49
Simply Organic Ground Ceylon Cinnamon,$11.49
Simply Organic Almond Extract,$8.69
Camino Baking Chocolate 100% Unsweetened,$7.49
PC Organics Organic Vanilla Extract,$10.99
Wholesome Sweeteners Organic Coconut Palm Sugar,$8.99
"PC Organics Dry-Roasted Peanuts, Unsalted",$10.99
Bobs Red Mill Protein Pancake & Waffle,$11.99
PC Organics Organic Curry Powder Med,$5.49
Simply Organic Fajita Seasoning,$2.99
PC Organics Organic Garlic Powder,$5.99
Liva Date Syrup,$10.99
PC Organics Organic Oregano Leaves,$5.49
Simply Organic Whole Black Peppercorns,$8.99
"Bobs Red Mill Unbleached All-Purpose Flour, White",$7.49
PC Organics Brown Rice Flour,$4.59
"Herbamare Seasoning, Zesty",$6.99
PC Organics Organic Chili Powder,$5.49
"Healthy Crunch Vegan Chocolate Chips, White Chocolate",$9.99
"Herbamare Seasoning, Original",$6.99
PC Organics Salted Mixed Nuts,$7.49
PC Organics Sliced Almonds,$8.99
PC Organics Organic Smoked Paprika,$5.49
"PC Organics Dry-Roasted Peanuts, Salted",$10.99
Bobs Red Mill Egg Replacer,$6.49
PC Organics Fine Grind Almond Flour,$15.99
Duinkerken Muffin Premium Gluten Free Baking Mix,$6.99
PC Organics Raw Walnuts Halves Pieces 1 kg,$25.99
PC Organics Organic Cardamom Ground,$10.99
Bobs Red Mill Brownie Mix,$7.49
"PC Organics Dry-Roasted Pumpkin Seeds, Salted 1 kg",$12.99
Organic Coconut Smiles,$3.99
PC Organics Organic Turmeric Ground,$5.99
Elan Organic Ginger Chunks,$6.99
PC Organics Raw Pine Nuts,$16.99
Wholesome Sweeteners Organic Light Brown Sugar,$7.49
"Healthy Crunch Vegan Chocolate Chips, 70% Dark Chocolate",$9.99
Bakers Supply House Organic Baking Powder,$6.49
PC Organics Organic Thyme Leaves,$5.49
PC Organics Organic Cayenne Pepper,$5.99
Bobs Red Mill Super-Fine Natural Almond Flour,$13.99
Bobs Red Mill White Rice Flour,$4.99
Krisda Monk Fruit Sweetener,$8.49
Tootsie Organic Raw Cashews,$8.99
PC Organics Organic Agave Syrup,$9.49
Duinkerken White Bread Premium Gluten Free Baking Mix,$6.99
PC Organics Organic Milled Black Chia Seeds,$4.49
PC Organics Organic Ground Black Pepper,$5.99
Bobs Red Mill Medium Cornmeal,$4.79
Duinkerken Cookie Mix,$6.99
Simply Organic Taco Seasoning,$2.99
PC Organics Organic Dried Cranberries,$9.49
Paneriso Rice Bread Crumbs,$7.99
"PC Organics Whole Raw Cashews, 1.13KG",$25.99
PC Organics Organic Bittersweet Chocolate Chips,$5.99
Bobs Red Mill Super Fine Almond Flour,$24.99
"Anita's Organic Mill Organic Sprouted Spelt Flour, Whole Grain",$12.99
Duinkerken Cheddar Cheese Biscuit Premium Gluten Free Baking Mix,$6.99
Wholesome Sweeteners Organic Molasses,$8.49
"PC Organics Cherries, Cranberries & Dark Chocolate Trail Mix",$5.49
PC Organics Organic Paprika,$5.99
Swerve Brown Sugar,$11.99
PC Organics Organic Cumin Ground,$5.99
PC Organics Chopped Raw Walnuts,$6.29
President's Choice Super Fine Xanthan Gum,$6.49
"PC Organics Organic Pure Vanilla Extract, Club Size",$16.99
PC Organics Whole Raw Almonds,$7.99
PC Organics Chopped Raw Pecans,$8.49
Wholesome Sweeteners Organic Icing Sugar,$6.99
PC Organics Organic Chocolate Extract,$4.49
Anita's Organic Mill White Flour Unbleached Pizza & Pasta Flour Type 00,$9.99
PC Organics Chickpeas,$1.99
"Muir Glen Organic Diced Tomatoes, Fire Roasted",$6.49
PC Organics Red Kidney Beans,$1.99
PC Organics Bean Medley,$1.99
Yves Organic Black Beans,$3.29
Muir Glen Organic Diced Tomatoes,$6.49
"PC Organics Organic Mushrooms, Pieces & Stems",$2.49
Bioitalia Organic Chopped Tomatoes,$3.49
Bioitalia Organic Lentils,$2.99
Yves Organic Pinto Beans,$3.29
Raincoast Wild Skinless Boneless Sockeye Salmon,$6.99
Savor Organic Fines Capers In Brine,$4.99
"Raincoast Wild Solid White Albacore Tuna, No Salt Added",$6.99
Bioitalia Organic Peeled Tomatoes,$3.49
Cullen's Organic Canned Navy Beans,$4.99
Savor Organic Sundried Tomatoes In Oil,$7.99
Savor Green Olives Stuffed With Red Peppers,$5.99
Savor Kalamata Olives Whole,$5.99
"Annie's Pasta, Shells With Cheddar",$3.49
"Annie's Macaroni & Cheese, Shells & White Cheddar",$3.49
"Annie's Macaroni & Cheese, Classic Mild Cheddar",$3.49
"Annie's Pasta, Bunny Shape With Cheese",$3.49
PC Organics Organic Chicken Broth Reduced Sodium,$3.49
"Annie's Homegrown Macaroni & Cheese, Rice Pasta & Cheddar, Gluten Free, 3 Servings",$3.99
PC Organics Quinoa,$4.99
Annie's Annie's Rice Pasta Shells & White Cheddar Cheese,$3.99
PC Organics Brown Rice Fusilli Pasta,$2.49
Rizopia Brown Rice Lasagna,$3.99
Rizopia Brown Rice Fusilli,$2.99
PC Organics Organic Long Grain White Rice,$5.49
Rizopia Pasta Brown Rice Penne,$2.99
PC Organics Organic Red Lentils,$3.29
GoGo Quinoa Rice & Quinoa Fusilli Pasta,$4.49
Chickapea Spirals Pasta,$6.99
President's Choice Gluten Free Homestyle Seasoned Stuffing Mix,$5.29
Daiya Cheddar Flavour Plant-Based Deluxe Mac & Cheeze,$4.99
PC Organics Organic Long Grain Brown Rice,$9.99
Chickapea Penne Pasta,$6.99
Casbah Falafel Mix,$5.99
President's Choice Gluten Free Couscous,$4.29
Lundberg Wild Blend Rice,$8.49
President's Choice Gluten Free Penne Rigate,$3.49
PC Organics Organic Rotini,$3.49
GoGo Quinoa Mac & Vegan Cheese,$3.99
Lundberg California White Basmati Rice,$10.99
PC Organics Organic White Quinoa,$12.99
President's Choice Hummus,$4.29
President's Choice Roasted Garlic Hummus Chickpea Dip & Spread,$4.29
Sabra Classic hummus,$5.29
President's Choice Roasted Red Pepper Dip,$4.29
President's Choice Artichoke & Asiago Dip,$4.29
President's Choice Spinach Dip,$4.29
Summer Fresh Hummus Dill Pickle,$4.99
Sabra Hummus Roasted Garlic,$5.49
President's Choice Pico De Gallo Mild Salsa,$5.99
President's Choice Baba Ghanouj,$4.29
President's Choice Roasted Red Pepper Hummus,$4.29
PC Blue Menu Tzatziki,$4.29
"President's Choice Hummus, Mini",$4.29
President's Choice Everything Bagel Hummus,$4.29
"President's Choice Chunky Guacamole, Original",$7.99
Sabra Hummus Roasted Red Pepper,$5.29
President's Choice Bruschetta Topping With Roasted Vegetables,$4.29
President's Choice Mini Roasted Garlic Hummus Chickpea Dip And Spread,$4.29
PC Organics Organic Hummus Chickpea Dip & Spread,$4.29
Yucatan Guacamole Authentic Flavor 6 Cups,$7.99
President's Choice Za'atar Hummus,$5.29
Sabra Hummus Supremely Spicy,$5.49
President's Choice Avocado Hummus,$4.29
Sardo Party Mix Olives,$5.49
Fontaine Sante Chocolate Hummus,$4.99
Sardo Pitted Kalamata Olives,$5.79
Sardo Garlic & Red Pepper Stuffed Olives,$7.99
Sardo Jalapeno & Red Pepper Stuffed Olives,$7.99
Ziggy's Kalamata Olives,$6.99
Ziggy's Stuffed Mammoth Olives,$6.99
"Ziggy's Mammoth Olives, Pitted",$6.99
President's Choice 4-Layer Loaded Pierogi Dip,$8.49
President's Choice Plant Based Cucumber Dil Cashew Dip,$5.29
Sardo Stuffed Mammoth Green Olives,$5.49
Sardo Black Olive Tapenade,$6.59
President's Choice 5-Layer All Dressed Dip,$7.99
Ziggy's Olive Medley,$6.99
"Garden Fresh Jack's Special Salsa, Medium",$6.49
"Summer Fresh Garlic Dip & Sauce, Spicy",$4.69
Sardo Basil Pesto,$6.59
Sardo Hot Pickled Garlic,$8.59
Sardo Garlic Stuffed Green Olives,$6.59
Ritz Original Snacking Crackers,$3.99
Christie Toppables Crackers,$3.99
President's Choice Sea Salt Crackers,$3.49
President's Choice Traditional Naan Dippers,$4.29
"The Snack Factory Pretzel Crisps, Original",$6.00
Pepperidge Farm Mega Bites Sharp Cheddar,$3.99
President's Choice Rosemary Crackers,$3.49
Dare Breton Garden Vegetable Crackers,$3.49
Dare Breton Original Crackers,$3.49
"Wheat Thins Original Snacking Crackers, Family Size",$3.99
Wheat Thins Multigrain Snacking Crackers,$3.99
Wheat Thins Vegetable Thin Snacking Crackers,$3.99
Ritz 65 Percent Less Sodium Snacking Crackers,$3.99
Ritz Swiss Cheese Snacking Crackers,$3.99
Pepperidge Farm Mega Bites Cheddar Jalapeno,$3.99
Ritz Cheese Snacking Crackers,$3.99
"The Snack Factory Pretzel Crisps, Garlic Parmesan",$6.00
Ritz Cheese Nibs Snacking Crackers,$3.99
"The Snack Factory Pretzel Crisps, Everything",$6.00
"Wheat Thins Vegetable Thins Crackers, Less Fat",$3.99
Dare Breton Basil and Olive Oil Crackers,$3.49
President's Choice Garlic Crackers,$3.49
President's Choice Fine Cracker Assortment,$5.49
Ritz Sociables Crackers,$3.99
Cheez-It Crackers Double Cheese Flavour Snack,$4.49
"President's Choice Mini Pita Crackers, Sea Salt",$3.49
PC Black Label Cranberry and Fennel Artisan Crisps,$6.00
"Dare Breton Crackers, Garden Vegetable, Gluten Free",$3.49
PC Black Label Apricot and Rosemary Artisan Crisps,$6.00
President's Choice Crisp & Thin Vegetable Crackers,$3.49
Dare Vinta Rosemary & Olive Oil Crackers,$3.49
Ritz Cheese Nibs Cheddar/Jalapeno Crackers,$3.99
Ritz Cheese Nibs Sweet Chili & Sour Cream Crackers,$3.99
Kasseler Black Forest Rye Bread,$4.99
Kasseler Katenbrot Sliced,$4.99
34 Degrees Toasted Onion Crispbread,$5.99
Popchips Sea Salt Original Popped Potato Snack,$4.29
PC Black Label Artisan Mini Crisps Cranberry & Fennel,$6.00
Paris Toasts Paris Toasts,$2.99
Popchips Sea Salt & Vinegar Flavoured Original Popped Potato Snack,$4.29
Popchips BBQ Flavoured Original Popped Potato Snack,$4.29
La Panzanella Croccantini Mini Crackers Original,$4.49
Kasseler Cocktail Whole Rye Bread,$5.29
Popchips Original Aged White Cheddar Flavoured Popped Potato Snack,$4.29
Pepperidge Farm Baked Graham Snacks Maple Syrup Flavoured Grahams Limited Edition,$5.29
Lesley Stowe's Raincoast Fig & Olive,$7.49
34 Degrees Natural Crispbread,$5.99
Kasseler Whole Rye Bread,$4.49
PC Black Label Fig & Kalamata Olive Artisan Mini Crisps,$6.00
Dalmatia Fig Spread Original,$8.49
"President's Choice Mini Pita Crackers, White Cheddar Flavour",$3.49
PC Black Label Raisin and Black Currant Artisan Crisps,$6.00
Dare Vinta Roasted Red Pepper Crackers,$3.49
Kasseler Flaxseed Bread,$4.49
"Kasseler Pumpernickel Rye Bread, Sliced",$4.49
Pepperidge Farm Baked Snack Crackers Colours Cheddar Family Size,$10.99
Popchips Original Sour Cream & Onion Flavoured Popped Potato Snack,$4.29
Carr's Table Water Crackers,$3.99
Kasseler Sunfibre Bread,$4.49
President's Choice Mini Crisp & Thin Vegetable Crackers,$3.79
La Panzanella Croccantini Mini Crackers Rosemary,$4.49
Lesley Stowe's Raincoast Cranberry Crisps,$7.49
"Sunrise Tofu, Extra Firm",$3.79
Soyganic Organic Tofu Extra Firm,$3.99
"Sunrise Tofu, Medium Firm",$2.99
Daiya Cutting Board Collection Mozza Flavour Shreds,$6.49
"Yves Veggie Ground Round, Original",$6.99
Daiya Cutting Board Collection Cheddar Flavour Shreds,$6.49
Boursin Dairy Free Cheese,$7.99
Yves Veggie Turkey Slices,$5.49
"Yves Ground Round, Club Pack",$16.99
Rooster Extra Firm Tofu,$2.49
Fontaine Sante Tofu Extra Firm Plain,$3.49
Yves Veggie Bologna,$5.49
Lightlife Smart Dogs Plant-Based Vegan Hot Dogs,$5.49
"Yves Veggie Sausages, Spicy Italian",$6.99
Yves Veggie Bacon Strips,$5.79
Lightlife Smart Bacon Plant-Based Vegan Bacon Strips,$4.99
Rooster Firm Tofu,$2.49
Daiya Plant-based Feta Cheeze Flavour Crumbles,$8.69
Big Mountain Caulicrumble Veg Grounds,$7.49
PC Blue Menu Tempeh,$6.49
House Foods Premium Firm Tofu,$2.79
Yves Veggie Pizza Pepperoni,$5.49
Yves Jumbo Veggie Dogs,$6.99
Lightlife Smart Menu Plant-Based Meatballs,$5.99
President's Choice Plant Based Cheddar-Style Shreds,$6.49
President's Choice Plant Based Cheddar-Style Block,$6.49
PC Blue Menu Bacon Maple Flavour Tempeh,$6.49
Ilchester Applewood Smoked Vegan,$10.99
"Yves Veggie Burger, Package of 8",$11.99
Rooster Medium Firm Tofu,$2.49
"Daiya Cream Cheese Style Spread, Plain",$6.49
Big Mountain Original Veggie Patty,$7.49
Big Mountain Mighty Mushroom Bites,$7.49
Big Mountain Superfood Breakfast Bites,$7.49
House Foods Premium Tofu,$3.29
Rooster Silken Tofu,$2.49
Schneider Lunch Mate Turkey Lunch Kit,$3.29
Schneider Lunch Mate Two Cheese Pizza Lunch Kit,$3.29
Schneider Lunch Mate Hot Dogs Lunch Kit,$3.29
Schneider Dry Cured Genoa Salami Snack Kit,$3.29
Schneider Lunch Mate Mini Burgers Lunch Kit,$3.29
Schneider Lunch Mate Nachos with Cheddar Cheese & Salsa Lunch Kit,$4.49
"Grab 'n Snack Salami, Almonds, Monterey Jack Cheese Snack Kit",$2.59
"Grab 'n Snack Turkey, Almond, and Cheddar Cheese Snack Kit",$2.99
"Grab 'n Snack Oven Roasted Ham, Cashew, and Cheddar Snack Kit",$2.99
"Wonder Bread, Sliced White",$3.99
Wonder White Bread with Fibre,$3.99
"Wonder Thin Sandwich Bread, White",$3.99
Wonder 100% Whole Wheat Bread,$3.99
No Name Original Bread,$2.99
DItaliano Thick Sliced Brioche-Style Loaf,$3.99
ACE White Baguette,$4.29
No Name 100% Whole Wheat Bread,$2.99
Country Harvest 14 Grains Bread,$4.49
DItaliano Thick Slices Bread,$3.99
Country Harvest Ancient Grains & Red Fife Bread,$4.49
White Baguette,$1.50
Country Harvest Stone Milled Whole Wheat Bread,$4.49
Country Harvest Protein Bread,$4.49
French Bread Unsliced,$2.99
Country Harvest Cinnamon Raisin Bread,$4.49
Rudolphs Bavarian Rye Bread,$3.99
"Sourdough Loaf, Sliced",$3.29
"Sourdough Bread, Unsliced",$4.79
Country Harvest Everything Bread,$4.49
Rudolphs Bavarian Multi-grain Bread,$3.99
Dempster 100% Whole Wheat Bread,$3.69
Ready Bake Garlic Bread,$3.99
Bread Cinnamon Raisin Sliced,$4.69
Country Harvest Sourdough Loaf,$4.49
"Italian Bread, Crusty Sliced",$2.99
White Bread Sliced,$3.29
President's Choice European Multi Grain Rustic Bread,$3.99
Hot Cross Buns,$4.39
"Pumpernickel Bread, Sliced",$3.29
Swirl Bun 2 Pack,$3.19
Weight Watchers 100% Whole Wheat Loaf,$4.89
President's Choice Pumpernickel Rye Loaf Bread,$3.99
La Tortilla Factory Tortillas Ancient Grain Ivory Teff Wraps,$7.49
Rubschlager Bavarian Multigrain Loaf,$4.39
"Baguette, Garlic",$1.99
Stonemill Honest  Bread Wellness Sprouted Rye & 12 Grains,$5.69
Dimpflmeier Bread Prebiotic Multi-Grain,$3.59
Stonemill Honest Wellness Plant-Based Protein Bread,$5.69
ACE ACE White Demi Baguette,$2.99
ACE Cranberry Focaccia,$6.99
President's Choice White Crustless Bread Tramezzini,$3.99
Dempster 100% Whole Grains 12 Grain Bread,$4.79
Whole Wheat Baguette,$1.50
Schar Deli Sourdough Bread,$9.49
Sunmaid Cinnamon Swirl Raisin Bread,$5.69
Silver Hills Little Big Bread,$6.49
President's Choice Extra Raisins Hot Cross Buns,$4.99
Betty Crocker White Bread,$4.29
"Chia Bread, Sliced",$4.29
No Name Cracked Wheat Bread,$2.99
Furlani Ready Bake Garlic Toast Texas-Style Bread,$4.99
ACE From our Oven Loaf Chocolate Braided Bread,$4.99
ACE Harvest Grain Oval,$4.99
"White Bread, Sliced",$3.29
Sliced Whole Wheat Bread,$3.29
La Baguetterie Roasted Garlic Oval,$3.79
President's Choice Gluten Free Millet & Quinoa,$5.49
ACE From our Oven Loaf Braided Bread,$4.99
President's Choice Gluten Free White Bread,$5.49
President's Choice Multigrain Rye Loaf Bread,$3.99
LA FOURNEE DOREE Sliced Brioche Bread,$6.29
Dempster White Bread,$3.69
LA FOURNEE DOREE Milk Brioche Rolls,$6.49
Promise Gluten Free Brioche Loaf Authentic Brioche,$8.29
DItaliano Brizzolio Bread,$3.99
Rudolphs Light Rye Bread,$3.99
La Baguetterie White Oval,$3.79
Italian Garlic Bread,$3.49
Cheese Pizza Buns 4 Pack,$5.79
Weight Watchers White Bread,$4.89
La Baguetterie White Baguette,$3.79
Schar Gluten-Free Baguette,$12.99
ACE Potato Focaccia,$6.29
ACE Three Cheese Oval,$6.29
ACE Harvest Grain Baguette,$4.29
Bread Cheese Sliced,$6.29
"Ancient Grain Bread, Sliced",$3.99
La Tortilla Factory Tortillas Whole Wheat,$7.49
Cheese Sticks 2 Pack,$3.19
Dimpflmeier Bread Original Swedish Style Light Rye,$5.49
Garlic Bread with Cheese,$3.49
Cheese Swirl Buns 4 Pack,$5.79
DItaliano Italian Style Grains Sliced Bread,$3.99
President's Choice Yukon Gold Potato Loaf,$3.99
"Bread Farmer's, Sliced",$2.99
Silver Hills The Big 16,$6.49
Bread Challah,$3.99
Schar Gluten-Free Pizza Crust,$15.99
Furlani Ready Bake Garlic Parmesan Toast Texas-Style Bread,$4.99
DItaliano Thick Slice Bread 100% Whole Wheat,$3.99
"Flax Bread, Sliced",$3.99
Pumpernickel Boule,$5.29
Cheese Swirl Bun 2 Pack,$3.19
Light Rye Bread,$3.19
Cheese Stick Buns,$5.29
"7 Grain Bread, Sliced",$3.99
President's Choice Extra Thick Sliced Cinnamon Bread with Raisins,$4.99
Villaggio Classico White Bread Italian Style Thick Slice,$4.29
Dempster 100% Whole Grains Multigrain Bread,$4.79
Bread Amazing Grain Raisin,$4.59
Dimpflmeier Pumpernickel Bread,$4.29
Silver Hills Squirrelly Bread,$6.49
"Italian Bread, Multi-grain  Sliced",$3.49
President's Choice À L’Européenne Light Rye Loaf,$3.99
Schar Panettone,$17.99
"12 Grain Bread, Sliced",$3.99
Stonemill Clearly Good Quinoa and Flax Bread,$5.69
President's Choice Sourdough Loaf,$3.99
Promise Gluten Free Multigrain Loaf,$7.39
Bread Amazing Grain,$4.59
"Silver Hills Sprouted Power, Omegamazing Grain Bread, Filled with Flax and Chia Seeds",$6.49
"Weston Texas Toast Bread, 100% Whole Wheat",$3.99
President's Choice Brioche Loaf,$5.29
Dimpflmeier Klosterbrot Bread,$4.79
Rubschlager Sesame Multigrain Loaf,$4.39
Dimpflmeier Bread Original Swedish Style Light Rye,$4.79
"Sesame Egg Bread, Sliced",$3.99
PC Organics Organic 100% Whole Grain Bread,$5.29
Promise Gluten Free Soft White Loaf,$8.29
Betty Crocker Super Moist Bread,$4.29
La Baguetterie Ciabatta Demi,$3.79
DItaliano Sesame Seed Bread,$3.99
ACE Ciabatta Cluster,$4.29
Schar Gluten-free Hamburger Buns,$8.99
"Stonemill Authentic Bread, Sourdough Rye Multigrain",$4.99
"60% Whole Wheat Bread, Sliced",$3.29
Half Garlic Crusty Loaf,$1.99
Wonder Texas Style Bread,$3.99
LA FOURNEE DOREE Brioche Hot Dog Rolls,$4.49
Dempster Bread 100% Whole Grains Ancient Grains with Quinoa,$4.79
Wonder Flour Tortillas White 10 Medium,$4.29
Wonder Wrap Me White Flour Tortillas Large,$4.79
Casa Mendosa Large Whole Wheat Tortillas,$4.79
"Casa Mendosa 10 Medium Tortillas, Original",$4.29
President's Choice Tortillas Original,$4.29
"Casa Mendosa 10 Medium Tortillas, Whole Wheat",$4.29
"Suraj Naan Original Flatbreads, 10 pack",$5.99
Suraj Naan Original 5 Flatbreads,$4.39
Suraj Naan Garlic 5 Flatbreads,$4.39
Suraj Naan Garlic Flatbreads,$5.99
President's Choice Traditional Naan Dippers Flatbreads Club Pack,$6.59
PC Blue Menu 100% Whole Grain Tortillas,$4.29
President's Choice Protein Tortillas,$4.29
President's Choice Corn Tortillas,$3.79
President's Choice Mini Naan Traditional 4 Flatbreads,$3.49
President's Choice Garlic Naan,$3.69
Casa Mendosa Large Spinach Tortillas,$4.79
President's Choice Traditional Naan,$3.69
President's Choice Mini Naan Garlic 4 Flatbreads,$3.49
President's Choice Mini Tortilllas Original,$3.79
Cedar Lebanese-Style White Pita Bread,$1.69
Cedar Whole Wheat Lebanese-Style Pita Bread,$1.69
Casa Mendosa Extra Large Burrito Tortillas,$5.49
President's Choice Gluten Free Tortillas Original,$6.79
La Cocina Corn Tortillas,$2.49
"Casa Mendosa 6 Large Tortillas, Tomato Salsa",$4.79
PC Organics Organic Original Tortilla 10,$4.29
Medium White Pita,$1.99
White Greek Pita,$2.79
President's Choice Everything Naan Dippers Club Size,$6.59
Core 12 Grain Tortillas,$4.69
Whole Wheat Greek Pita,$2.79
President's Choice Khubz Middle Eastern-Style Pita,$3.49
ProteinUp Tortilla Wrap with Sea Salt & Pepper,$4.69
Flame-Baked Naan Original,$4.39
Medium Whole Wheat Pita,$1.99
Flame-Baked Naan Cilantro & Roasted Garlic,$4.39
Red Pepper Breads,$4.69
DItaliano Brioche-Style Sausage Buns,$3.99
Country Harvest Sesame Bagels,$4.49
Country Harvest 14 Grain Bagels,$4.49
Country Harvest Everything Bagel,$4.49
DItaliano Brioche-Style Hamburger Buns,$3.99
Country Harvest Sourdough Bagel,$4.49
No Name Bagel Everything,$2.99
Wonder White Hamburger Buns,$3.99
Wonder White Hotdog Buns,$3.99
Bagels,$0.89
Kaiser Rolls Large 6 Pack,$4.49
Panini Rolls 6 Pack,$4.49
No Name Bagel Cinnamon Raisin 6 Pack,$2.99
No Name Hamburger Buns,$3.39
Country Harvest Original Bagels,$4.49
President's Choice Traditional Naan Rounds,$4.59
"Country Harvest Bagels, Raisin Cinnamon with Whole Wheat",$4.49
No Name Hot Dog Buns,$3.39
Dempster Everything Bagels,$5.29
LA FOURNEE DOREE Sesame Brioche Burger Buns,$4.29
Submarine Buns 4 Pack,$3.29
"Bagel, Herb N' Cheese",$4.79
La Baguetterie Ciabatta Rolls,$3.79
Dempster Original Bagels,$5.29
"Bagels, Everything 6 Pack",$4.79
Sesame Kaiser Roll 6 Pack,$4.49
ACE Brioche Gourmet Hamburger Bun,$4.49
Multigrain Kaiser 6S,$4.49
Panini Roll 2 Pack,$1.59
DItaliano Brizzolio Sausage Buns,$3.99
DItaliano Sausage Buns,$3.99
LA FOURNEE DOREE Chinois Brioche With Vanilla Cream,$7.39
"Bagel, Blueberry 6-pack",$4.79
PC Blue Menu Blue Menu PC BM WW BAGELS 336G,$3.99
ACE White Gourmet Sausage Bun,$4.49
No Name White Dinner Roll,$3.89
Wonder Whole Wheat Hamburger Buns,$3.99
Texas Hamburger Buns- White 8 Pack,$3.50
"Rolls, Calabrese",$4.49
President's Choice Gluten Free Hot Dog Buns,$5.49
"Wonder Hot Dog Rolls, Whole Wheat",$3.99
PC Organics Organic Everything Bagel,$5.19
ACE Brioche Bagel,$4.49
President's Choice Traditional Naan Club Size,$6.29
Country Harvest Cranberry & Oats Bagel,$4.49
PC Blue Menu Everything Bagels 6 Bagels,$3.99
"Bagels, Sesame",$4.79
Wonder Top Sliced Hotdog Rolls,$3.99
Savoury Butter Rolls,$4.99
President's Choice Brioche Mini Rolls,$5.29
"Sub Rolls, Poppy Seed",$3.29
DItaliano Hamburger Buns Brizzolio Extra Soft,$3.99
"Sub Buns, 60% Whole Wheat",$3.29
President's Choice Brioche Hot Dog Buns,$4.99
President's Choice Brioche Bun,$4.99
"Kaiser Rolls, Poppy Seed",$4.49
Dempster Sesame Bagels,$5.29
President's Choice Gluten Free Hamburger Buns,$5.49
DItaliano Crustini Buns,$3.99
"Butter Flakey Roll, 6 pack",$3.79
King’s Hawaiian Sweet Rolls,$4.99
President's Choice Thins Buns Multigrain,$4.29
Kaiser Rolls Whole Wheat 6 Pack,$4.49
"Bagel, Plain, 6-pack",$4.79
White Buns Dinner Rolls,$4.29
ACE Sesame Gourmet Hamburger Buns,$4.49
"Bagels, Poppy Seed 6 Pack",$4.79
"Sub Roll, Sesame Seed 4 pack",$3.29
PC Blue Menu White Whole Grain Thin Buns,$4.29
"Wonder Hamburger Rolls, Whole Wheat",$3.99
"Bagels, Cinnamon Raisin 6 Pack",$4.79
"Dinner Rolls, Whole Wheat",$4.29
"Panini Rolls, White Poppy Seed",$4.49
"Dempster Bagels Cinnamon Raisin, 6 Pack",$5.29
No Name Whole Wheat Dinner Roll,$3.89
"President's Choice Thins White Buns, Whole Grain",$4.29
President's Choice Whole Wheat Naan Rounds Buns,$4.59
Farmer's Market Butter Croissant,$5.00
Farmer's Market Banana Chocolate Chunk Muffins,$6.99
Farmer's Market Chocolate Chip Muffins,$6.99
Farmer's Market Blueberry Muffins,$6.99
President's Choice Original English Muffins,$3.39
President's Choice Chocolate Chip Mini Muffins,$6.99
No Name Original English Muffins,$3.29
Farmer's Market Carrot Muffins,$6.99
Farmer's Market Raisin Bran Muffins,$6.99
President's Choice Banana Chocolate Chip Mini Muffins,$6.99
Farmer's Market Muffins Double Chocolate,$6.99
President's Choice Carrot Mini Muffins,$6.99
Farmer's Market Butter Croissants Mini,$6.00
President's Choice Blueberry Mini Muffins,$6.99
President's Choice Crumpets,$3.29
Farmer's Market Lemon Cranberry Muffins,$6.99
"Plain Croissant, 6 Pack",$4.99
Farmer's Market Muffins Variety Pack,$6.99
Farmer's Market Morning Glory Muffins,$6.99
"Wonder 6 Pack English Muffin Breakfast Sandwich Bun, White",$3.79
"Chocolate Croissant, 4-pack",$4.99
Lemon Poppy Seed Muffins,$5.00
Cinnamon Coffee Cake Muffins,$5.00
Paneriso Blueberry Muffins,$8.99
Farmer's Market Everything Butter Croissants,$6.00
Croissant 2 Pack,$1.59
"Croissants, Bulk",$0.75
